"tournament","city","country","date","tournament_type","discipline","round","winner","nb_sets","retired","game_1_score","game_2_score","game_3_score","team_one_players","team_two_players","team_one_nationalities","team_two_nationalities","team_one_total_points","team_two_total_points","team_one_most_consecutive_points","team_two_most_consecutive_points","team_one_game_points","team_two_game_points","team_one_most_consecutive_points_game_1","team_two_most_consecutive_points_game_1","team_one_game_points_game_1","team_two_game_points_game_1","game_1_scores","team_one_most_consecutive_points_game_2","team_two_most_consecutive_points_game_2","team_one_game_points_game_2","team_two_game_points_game_2","game_2_scores","team_one_most_consecutive_points_game_3","team_two_most_consecutive_points_game_3","team_one_game_points_game_3","team_two_game_points_game_3","game_3_scores","team_one_pre_match_elo","team_two_pre_match_elo","team_one_pre_match_weighted_elo","team_two_pre_match_weighted_elo"
"Macau Open 2019","Macau","Macau China","30-10-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,2,"False","21-8","21-8","","Beiwen Zhang","Ying Mei Cheung","USA","HKG",42,16,8,2,5,0,7,2,3,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '14-4', '15-4', '15-5', '15-6', '16-6', '17-6', '18-6', '19-6', '20-6', '20-7', '20-8', '21-8']",8,2,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '14-7', '15-7', '16-7', '17-7', '18-7', '19-7', '20-7', '20-8', '21-8']",,,,,"[]",1651.06428550611,1421.6849452188,1672.15396721979,1415.52819082283
"Macau Open 2019","Macau","Macau China","30-10-2019","HSBC BWF World Tour Super 300","WS","Round of 32",1,3,"False","21-14","21-23","21-17","Ga Eun Kim","Meng Zhou","KOR","CHN",63,54,5,7,7,1,4,3,3,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '13-11', '14-11', '15-11', '16-11', '17-11', '17-12', '18-12', '19-12', '20-12', '20-13', '20-14', '21-14']",4,5,3,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '18-15', '19-15', '19-16', '19-17', '19-18', '20-18', '20-19', '20-20', '21-20', '21-21', '21-22', '21-23']",5,7,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '8-4', '8-5', '9-5', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '18-17', '19-17', '20-17', '21-17']",1700.78746773775,1545.9729815992,1749.35290606163,1563.84335682552
"Macau Open 2019","Macau","Macau China","30-10-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,3,"False","21-11","19-21","11-21","Supanida Katethong","Natsuki Nidaira","THA","JPN",51,53,5,5,1,9,5,2,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '15-8', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '21-11']",4,3,0,5,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '17-20', '18-20', '19-20', '19-21']",3,5,0,4,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '5-10', '5-11', '5-12', '5-13', '6-13', '7-13', '7-14', '7-15', '8-15', '8-16', '8-17', '8-18', '8-19', '8-20', '9-20', '10-20', '11-20', '11-21']",1683.89829222842,1638.39182841993,1732.60755027012,1678.99605981745
"Macau Open 2019","Macau","Macau China","30-10-2019","HSBC BWF World Tour Super 300","WS","Round of 32",2,2,"False","9-21","13-21","","Phittayaporn Chaiwan","Ngan Yi Cheung","THA","HKG",22,42,3,5,0,3,2,5,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '2-9', '2-10', '3-10', '3-11', '3-12', '4-12', '5-12', '5-13', '6-13', '7-13', '7-14', '7-15', '7-16', '7-17', '8-17', '8-18', '8-19', '8-20', '9-20', '9-21']",3,5,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '9-15', '10-15', '11-15', '11-16', '11-17', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",,,,,"[]",1670.95528613238,1592.12840797651,1700.07124551933,1623.46139086916
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",1,3,"False","21-17","28-30","21-12","Michelle Li","Yuet Yee Leung","CAN","HKG",70,59,6,6,7,9,5,3,2,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '10-6', '10-7', '11-7', '12-7', '13-7', '13-8', '13-9', '14-9', '14-10', '14-11', '15-11', '15-12', '16-12', '17-12', '17-13', '18-13', '18-14', '18-15', '18-16', '19-16', '20-16', '20-17', '21-17']",6,6,2,9,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '4-11', '5-11', '6-11', '7-11', '8-11', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '14-17', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '20-21', '21-21', '22-21', '22-22', '23-22', '23-23', '23-24', '24-24', '24-25', '25-25', '25-26', '26-26', '26-27', '27-27', '27-28', '28-28', '28-29', '28-30']",4,2,3,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '14-7', '15-7', '15-8', '16-8', '16-9', '16-10', '17-10', '18-10', '19-10', '20-10', '20-11', '20-12', '21-12']",1833.79034720918,1539.8539968716,1866.67510005308,1541.4094308057
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",1,2,"False","21-12","21-11","","Yan Yan Cai","Pui Yin Yip","CHN","HKG",42,23,6,2,2,0,5,2,1,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '15-8', '15-9', '15-10', '16-10', '16-11', '16-12', '17-12', '18-12', '19-12', '20-12', '21-12']",5,2,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '13-8', '13-9', '14-9', '15-9', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '21-11']",,,,,"[]",1520.87299433572,1400.13211268137,1546.5167262144,1406.83076318823
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,2,"False","19-21","18-21","","Beiwen Zhang","Ruselli Hartawan","USA","INA",37,42,3,4,0,3,3,3,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '14-13', '14-14', '15-14', '15-15', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']",3,4,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '14-16', '14-17', '15-17', '15-18', '15-19', '16-19', '17-19', '18-19', '18-20', '18-21']",,,,,"[]",1666.23824845922,1665.61961791242,1690.37931299664,1696.50028290379
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",1,3,"False","21-11","19-21","22-20","Ga Eun Kim","Nitchaon Jindapol","KOR","THA",62,52,5,4,4,1,5,2,2,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '14-7', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '19-9', '19-10', '20-10', '20-11', '21-11']",5,4,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '13-12', '13-13', '13-14', '13-15', '14-15', '15-15', '16-15', '17-15', '18-15', '18-16', '18-17', '19-17', '19-18', '19-19', '19-20', '19-21']",4,4,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '11-6', '12-6', '12-7', '12-8', '12-9', '13-9', '14-9', '14-10', '14-11', '15-11', '15-12', '15-13', '15-14', '15-15', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '18-19', '19-19', '20-19', '20-20', '21-20', '22-20']",1721.72979014491,1699.84322704301,1769.66002142169,1744.26887418079
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,3,"False","21-12","15-21","15-21","Ngan Yi Cheung","Natsuki Nidaira","HKG","JPN",51,54,6,5,2,2,6,3,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '10-5', '11-5', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '14-9', '14-10', '14-11', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '20-12', '21-12']",3,3,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '15-20', '15-21']",2,5,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '11-15', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '15-21']",1636.15884027046,1679.08026132108,1681.64898413455,1724.16626557886
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,2,"False","6-21","5-21","","Ying Li Chiang","Busanan Ongbamrungphan","TPE","THA",11,42,2,9,0,2,2,7,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '4-16', '5-16', '5-17', '5-18', '5-19', '6-19', '6-20', '6-21']",2,9,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '2-10', '2-11', '3-11', '4-11', '4-12', '4-13', '4-14', '4-15', '4-16', '4-17', '5-17', '5-18', '5-19', '5-20', '5-21']",,,,,"[]",1314.93193598632,1723.03980816699,1308.90731329678,1775.11174451834
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",2,2,"False","4-21","14-21","","Yu Po Pai","Yue Han","TPE","CHN",18,42,4,10,0,5,2,8,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '1-8', '1-9', '1-10', '1-11', '2-11', '2-12', '2-13', '2-14', '3-14', '4-14', '4-15', '4-16', '4-17', '4-18', '4-19', '4-20', '4-21']",4,5,0,4,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '2-8', '3-8', '4-8', '4-9', '4-10', '4-11', '4-12', '4-13', '5-13', '5-14', '6-14', '7-14', '7-15', '7-16', '8-16', '9-16', '10-16', '11-16', '11-17', '11-18', '11-19', '11-20', '12-20', '13-20', '14-20', '14-21']",,,,,"[]",1713.61221675738,1609.4394399575,1752.79543977676,1627.76661635586
"Macau Open 2019","Macau","Macau China","31-10-2019","HSBC BWF World Tour Super 300","WS","Round of 16",1,2,"False","21-12","21-17","","Yi Man Zhang","Zhi Yi Wang","CHN","CHN",42,29,4,4,7,0,4,4,5,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '13-5', '13-6', '14-6', '15-6', '16-6', '17-6', '17-7', '17-8', '18-8', '19-8', '20-8', '20-9', '20-10', '20-11', '20-12', '21-12']",4,4,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '19-13', '19-14', '19-15', '19-16', '20-16', '20-17', '21-17']",,,,,"[]",1711.92458208815,1963.50055559586,1753.94331315911,2040.71502197359
"Macau Open 2019","Macau","Macau China","01-11-2019","HSBC BWF World Tour Super 300","WS","Quarter final",1,2,"False","21-14","21-18","","Michelle Li","Yan Yan Cai","CAN","CHN",42,32,4,4,5,0,4,4,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '19-10', '19-11', '19-12', '19-13', '19-14', '20-14', '21-14']",4,3,4,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '18-14', '19-14', '19-15', '20-15', '20-16', '20-17', '20-18', '21-18']",,,,,"[]",1844.98696518619,1544.84271262015,1877.27444447035,1575.96681225601
"Macau Open 2019","Macau","Macau China","01-11-2019","HSBC BWF World Tour Super 300","WS","Quarter final",2,3,"False","23-21","9-21","16-21","Ruselli Hartawan","Ga Eun Kim","INA","KOR",48,63,4,13,1,4,4,5,1,2,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '6-1', '7-1', '8-1', '8-2', '8-3', '8-4', '9-4', '9-5', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '19-19', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",2,7,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '1-5', '1-6', '1-7', '2-7', '3-7', '3-8', '4-8', '5-8', '5-9', '5-10', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '9-19', '9-20', '9-21']",4,6,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '1-9', '2-9', '2-10', '3-10', '4-10', '5-10', '6-10', '6-11', '7-11', '7-12', '8-12', '8-13', '9-13', '10-13', '10-14', '10-15', '11-15', '11-16', '12-16', '12-17', '13-17', '14-17', '14-18', '14-19', '15-19', '16-19', '16-20', '16-21']",1701.68371807106,1755.46497985522,1741.26716034232,1806.54678272746
"Macau Open 2019","Macau","Macau China","01-11-2019","HSBC BWF World Tour Super 300","WS","Quarter final",1,2,"False","21-11","23-21","","Natsuki Nidaira","Yi Man Zhang","JPN","CHN",44,32,8,5,3,2,7,5,2,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '13-5', '13-6', '13-7', '13-8', '13-9', '14-9', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '20-10', '20-11', '21-11']",8,4,1,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '7-11', '8-11', '9-11', '10-11', '11-11', '12-11', '13-11', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '15-16', '16-16', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",,,,,"[]",1710.65538854688,1770.22437636771,1758.64317075728,1832.21827039585
"Macau Open 2019","Macau","Macau China","01-11-2019","HSBC BWF World Tour Super 300","WS","Quarter final",2,2,"False","13-21","19-21","","Busanan Ongbamrungphan","Yue Han","THA","CHN",32,42,4,9,0,3,4,9,0,1,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '5-2', '6-2', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",3,4,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '13-15', '13-16', '14-16', '15-16', '15-17', '16-17', '17-17', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']",,,,,"[]",1729.31279289921,1655.92120358828,1781.5398009146,1693.13810551733
"Macau Open 2019","Macau","Macau China","02-11-2019","HSBC BWF World Tour Super 300","WS","Semi final",1,2,"False","21-9","21-19","","Michelle Li","Ga Eun Kim","CAN","KOR",42,28,8,4,3,0,8,2,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '8-0', '8-1', '8-2', '9-2', '10-2', '11-2', '12-2', '12-3', '13-3', '14-3', '14-4', '15-4', '15-5', '15-6', '16-6', '17-6', '17-7', '17-8', '18-8', '19-8', '20-8', '20-9', '21-9']",4,4,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '6-4', '6-5', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '13-8', '13-9', '13-10', '14-10', '14-11', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']",,,,,"[]",1855.849831658,1785.93644978038,1891.14089921951,1839.29445996982
"Macau Open 2019","Macau","Macau China","02-11-2019","HSBC BWF World Tour Super 300","WS","Semi final",1,2,"False","21-14","21-11","","Yue Han","Natsuki Nidaira","CHN","JPN",42,25,6,3,4,0,6,3,3,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '17-11', '18-11', '19-11', '19-12', '20-12', '20-13', '20-14', '21-14']",6,2,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '10-8', '10-9', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '21-11']",,,,,"[]",1699.41464467053,1752.76793019473,1750.86623892755,1814.75027247154
"Macau Open 2019","Macau","Macau China","03-11-2019","HSBC BWF World Tour Super 300","WS","Final",1,2,"False","21-18","21-8","","Michelle Li","Yue Han","CAN","CHN",42,26,6,3,3,0,4,3,2,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",6,2,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '16-7', '17-7', '17-8', '18-8', '19-8', '20-8', '21-8']",,,,,"[]",1884.70188308978,1740.89986707846,1931.00850178802,1806.74732236573
"SaarLorLux Open 2019","Saarbrücken","Germany","29-10-2019","BWF Tour Super 100","WS","Qualification quarter final",1,2,"False","21-9","21-7","","Ann-Kathrin Spöri","Felicitas Andre","GER","GER",42,16,8,3,2,0,8,3,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '12-6', '13-6', '14-6', '15-6', '15-7', '15-8', '16-8', '17-8', '18-8', '19-8', '19-9', '20-9', '21-9']",6,1,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '13-5', '13-6', '14-6', '15-6', '16-6', '17-6', '18-6', '19-6', '19-7', '20-7', '21-7']",,,,,"[]",1500,1500,1500,1500
"SaarLorLux Open 2019","Saarbrücken","Germany","30-10-2019","BWF Tour Super 100","WS","Round of 32",1,3,"False","21-19","18-21","21-15","Lianne Tan","Jordan Hart","BEL","WAL",60,55,6,6,5,1,3,3,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '17-17', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']",4,6,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '15-18', '16-18', '17-18', '18-18', '18-19', '18-20', '18-21']",6,3,3,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '13-10', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '20-13', '20-14', '20-15', '21-15']",1434.08983456444,1399.35848012155,1431.96283306233,1368.73425655073
"SaarLorLux Open 2019","Saarbrücken","Germany","30-10-2019","BWF Tour Super 100","WS","Round of 32",1,2,"False","21-7","21-10","","Natalia Perminova","Alicia Molitor","RUS","GER",42,17,7,3,3,0,7,2,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '7-2', '8-2', '9-2', '10-2', '11-2', '12-2', '13-2', '13-3', '13-4', '14-4', '15-4', '16-4', '17-4', '17-5', '18-5', '18-6', '19-6', '20-6', '20-7', '21-7']",6,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '8-1', '9-1', '9-2', '10-2', '11-2', '12-2', '12-3', '12-4', '12-5', '13-5', '13-6', '14-6', '14-7', '14-8', '14-9', '15-9', '15-10', '16-10', '17-10', '18-10', '19-10', '20-10', '21-10']",,,,,"[]",1468.15999035405,1513.75890671199,1490.8863330578,1515.64546126096
"SaarLorLux Open 2019","Saarbrücken","Germany","30-10-2019","BWF Tour Super 100","WS","Round of 32",2,2,"False","8-21","19-21","","Annalena Diks","Fabienne Deprez","GER","GER",27,42,4,7,0,2,2,7,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '6-14', '6-15', '7-15', '7-16', '7-17', '8-17', '8-18', '8-19', '8-20', '8-21']",4,4,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '14-17', '15-17', '16-17', '16-18', '17-18', '18-18', '19-18', '19-19', '19-20', '19-21']",,,,,"[]",1464,1454.15663390332,1453.2,1454.5249869587
